"","schid","parent.ed","female","income","math","read","gen","minority","age","public","attend","gifted","free.lunch","suburban","urban","enrollment","min.percent","parent.ed.cat","income.cat"
"2835",833,5,1,31000,37.84,55.47,43.017,0,66.1,1,94,0.54,41.02,0,0,3,1,"B - College Experience","B - Middle"
"2836",834,4,0,13266,28.69,39.93,21.36,0,71.5,1,96,2.02,47.34,1,0,4,1,"B - College Experience","A - Low"
"2837",834,5,1,25000,13.05,23.04,15.239,0,79,1,96,2.02,47.34,1,0,4,1,"B - College Experience","B - Middle"
"2838",834,3,1,12000,22.6,32.83,13.054,0,72.1,1,96,2.02,47.34,1,0,4,1,"A - HS or less","A - Low"
"2839",834,1,0,15000,21.44,26.93,14.686,0,63.7,1,96,2.02,47.34,1,0,4,1,"A - HS or less","A - Low"
"2840",834,3,0,38000,32.87,48.36,20.229,0,64.77,1,96,2.02,47.34,1,0,4,1,"A - HS or less","B - Middle"
"2841",834,5,0,55000,33.26,45.54,17.099,0,62.73,1,96,2.02,47.34,1,0,4,1,"B - College Experience","B - Middle"
"2842",834,3,1,45000,31.46,44.84,21.594,0,66.47,1,96,2.02,47.34,1,0,4,1,"A - HS or less","B - Middle"
"2843",834,3,1,24000,31.25,39.95,11.608,0,70,1,96,2.02,47.34,1,0,4,1,"A - HS or less","A - Low"
"2844",834,5,0,24000,35.47,52.86,14.966,1,66.3,1,96,2.02,47.34,1,0,4,1,"B - College Experience","A - Low"
"2845",834,2,1,36000,33.99,42.42,30.793,0,73.57,1,96,2.02,47.34,1,0,4,1,"A - HS or less","B - Middle"
"2846",834,3,0,35000,44.88,50.26,29.925,0,73.63,1,96,2.02,47.34,1,0,4,1,"A - HS or less","B - Middle"
"2847",834,3,1,30000,30.58,42.54,17.411,0,61.97,1,96,2.02,47.34,1,0,4,1,"A - HS or less","B - Middle"
"2848",834,6,1,69000,44.9,50.85,31.454,0,68.13,1,96,2.02,47.34,1,0,4,1,"B - College Experience","B - Middle"
"2849",834,3,1,20000,23.9,37.51,13.876,0,64.2,1,96,2.02,47.34,1,0,4,1,"A - HS or less","A - Low"
"2850",834,8,1,37000,31.18,44.18,26.427,0,68.1,1,96,2.02,47.34,1,0,4,1,"C - Graduate Schooling","B - Middle"
"2851",834,3,0,52000,35.47,42.31,20.267,1,69.17,1,96,2.02,47.34,1,0,4,1,"A - HS or less","B - Middle"
"2852",837,3,0,27000,35.13,39.81,34.83,1,66.3,1,95,0.41,89.02,1,0,3,4,"A - HS or less","B - Middle"
"2853",837,3,0,34000,21.39,34.25,17.901,1,71.9,1,95,0.41,89.02,1,0,3,4,"A - HS or less","B - Middle"
"2854",837,2,1,12000,18.61,28.23,12.402,1,79,1,95,0.41,89.02,1,0,3,4,"A - HS or less","A - Low"
"2855",837,3,1,12000,28.01,36.86,15.51,1,64.3,1,95,0.41,89.02,1,0,3,4,"A - HS or less","A - Low"
"2857",837,3,1,20000,30.47,37.76,26.023,0,70.43,1,95,0.41,89.02,1,0,3,4,"A - HS or less","A - Low"
"2858",837,8,0,24000,27.69,39.23,22.317,0,72.1,1,95,0.41,89.02,1,0,3,4,"C - Graduate Schooling","A - Low"
"2859",837,3,0,46000,26.9,38.47,20.274,0,66.2,1,95,0.41,89.02,1,0,3,4,"A - HS or less","B - Middle"
"2860",837,5,1,15000,27.38,35.11,20.242,1,69.97,1,95,0.41,89.02,1,0,3,4,"B - College Experience","A - Low"
"2861",837,5,1,55000,29.1,37.44,19.788,1,64.47,1,95,0.41,89.02,1,0,3,4,"B - College Experience","B - Middle"
"2862",837,3,1,7000,22.25,32.26,27.713,1,70.27,1,95,0.41,89.02,1,0,3,4,"A - HS or less","A - Low"
"2863",837,3,1,20000,25.03,41.48,20.127,1,66,1,95,0.41,89.02,1,0,3,4,"A - HS or less","A - Low"
"2864",837,3,0,15000,32.57,44.51,22.664,1,66.47,1,95,0.41,89.02,1,0,3,4,"A - HS or less","A - Low"
"2865",837,3,1,9000,19.09,31.98,21.36,1,62.43,1,95,0.41,89.02,1,0,3,4,"A - HS or less","A - Low"
"2866",837,2,0,15000,37.09,46.86,20.456,1,65.73,1,95,0.41,89.02,1,0,3,4,"A - HS or less","A - Low"
"2867",837,2,0,25000,31.04,40.38,11.457,1,70.7,1,95,0.41,89.02,1,0,3,4,"A - HS or less","B - Middle"
"2868",837,2,0,5000,22.06,34.93,27.32,1,63.5,1,95,0.41,89.02,1,0,3,4,"A - HS or less","A - Low"
"2869",837,5,1,20000,26.29,31.83,13.144,0,71.8,1,95,0.41,89.02,1,0,3,4,"B - College Experience","A - Low"
"2870",837,3,0,20000,30.7,46.4,26.775,0,70.43,1,95,0.41,89.02,1,0,3,4,"A - HS or less","A - Low"
"2890",841,5,1,15000,32.57,37.28,28.014,1,68.53,1,96,0.59,68.69,0,1,5,5,"B - College Experience","A - Low"
"2891",841,2,0,14000,16.08,26.24,8.659,1,65.03,1,96,0.59,68.69,0,1,5,5,"A - HS or less","A - Low"
"2892",841,2,0,10000,24.54,41.4,11.201,1,61.4,1,96,0.59,68.69,0,1,5,5,"A - HS or less","A - Low"
"2893",841,5,1,14000,32.22,39.5,23.457,1,69.47,1,96,0.59,68.69,0,1,5,5,"B - College Experience","A - Low"
"2894",841,3,1,9500,37.32,47.48,20.678,1,63.67,1,96,0.59,68.69,0,1,5,5,"A - HS or less","A - Low"
"2895",841,5,1,50000,19.68,32.98,8.933,1,61.6,1,96,0.59,68.69,0,1,5,5,"B - College Experience","B - Middle"
"2896",841,5,0,23000,40.92,52.17,19.654,1,70.8,1,96,0.59,68.69,0,1,5,5,"B - College Experience","A - Low"
"2897",841,5,1,18000,33.97,38.78,20.005,1,63.3,1,96,0.59,68.69,0,1,5,5,"B - College Experience","A - Low"
"2898",841,3,1,12000,21.59,31.49,12.859,1,65.77,1,96,0.59,68.69,0,1,5,5,"A - HS or less","A - Low"
"2899",841,5,0,16000,41.05,50.66,27.065,1,66.6,1,96,0.59,68.69,0,1,5,5,"B - College Experience","A - Low"
"2900",841,3,0,1800,31.94,59.25,19.964,1,63.23,1,96,0.59,68.69,0,1,5,5,"A - HS or less","A - Low"
"2901",841,5,0,13500,23.25,35.65,18.72,1,68.43,1,96,0.59,68.69,0,1,5,5,"B - College Experience","A - Low"
"2902",841,3,1,24000,14.23,24.93,11.709,1,79,1,96,0.59,68.69,0,1,5,5,"A - HS or less","A - Low"
"2903",841,5,0,48000,30.41,37.05,16.489,1,60.47,1,96,0.59,68.69,0,1,5,5,"B - College Experience","B - Middle"
"2904",841,2,0,4920,34.06,44.5,22.714,1,60.73,1,96,0.59,68.69,0,1,5,5,"A - HS or less","A - Low"
"2905",841,5,0,15000,32.61,50.01,21.193,1,64.83,1,96,0.59,68.69,0,1,5,5,"B - College Experience","A - Low"
"2906",841,3,0,14000,19.38,33.57,14.947,1,60.37,1,96,0.59,68.69,0,1,5,5,"A - HS or less","A - Low"
"2907",841,3,1,6000,18.45,31.78,16.086,1,68.67,1,96,0.59,68.69,0,1,5,5,"A - HS or less","A - Low"
"2908",841,3,0,15000,30.66,58.42,22.396,1,69.23,1,96,0.59,68.69,0,1,5,5,"A - HS or less","A - Low"
"2944",845,3,1,7500,20.62,22.73,17.117,1,68.63,1,96,1.02,87.7,1,0,3,5,"A - HS or less","A - Low"
"2945",845,5,1,25000,19.14,34.6,20.756,1,65.23,1,96,1.02,87.7,1,0,3,5,"B - College Experience","B - Middle"
"2946",845,3,1,1000,25.1,33.31,15.695,1,63.17,1,96,1.02,87.7,1,0,3,5,"A - HS or less","A - Low"
"2947",845,3,0,8640,20.95,34.44,15.65,1,70.6,1,96,1.02,87.7,1,0,3,5,"A - HS or less","A - Low"
"2948",845,2,0,7000,36.12,38.14,16.893,1,72.5,1,96,1.02,87.7,1,0,3,5,"A - HS or less","A - Low"
"2949",845,2,1,6000,31.13,42.09,16.411,1,75,1,96,1.02,87.7,1,0,3,5,"A - HS or less","A - Low"
"2950",845,5,0,30000,39.76,41.13,20.609,1,63.4,1,96,1.02,87.7,1,0,3,5,"B - College Experience","B - Middle"
"2951",845,3,1,18000,46.36,51.08,28.234,1,72.67,1,96,1.02,87.7,1,0,3,5,"A - HS or less","A - Low"
"2952",845,3,1,12000,22.41,33.53,16.992,1,62.1,1,96,1.02,87.7,1,0,3,5,"A - HS or less","A - Low"
"2953",845,3,1,12000,17.73,31.41,13.996,1,62.1,1,96,1.02,87.7,1,0,3,5,"A - HS or less","A - Low"
"2954",845,1,1,1000,23.73,33.76,18.568,1,64.83,1,96,1.02,87.7,1,0,3,5,"A - HS or less","A - Low"
"2955",845,3,0,8500,17.56,28.83,17.157,1,64.4,1,96,1.02,87.7,1,0,3,5,"A - HS or less","A - Low"
"2956",845,5,1,25000,18.97,35.18,22.029,1,65.23,1,96,1.02,87.7,1,0,3,5,"B - College Experience","B - Middle"
"2957",845,3,0,12000,22.03,37.24,16.805,0,64.4,1,96,1.02,87.7,1,0,3,5,"A - HS or less","A - Low"
"2958",845,4,1,25000,41.54,60.48,19.091,1,66.7,1,96,1.02,87.7,1,0,3,5,"B - College Experience","B - Middle"
"2959",845,2,1,0,27.23,38.64,18.282,1,76.3,1,96,1.02,87.7,1,0,3,5,"A - HS or less","A - Low"
"2960",845,3,0,25000,31.3,41.01,22.675,1,68.2,1,96,1.02,87.7,1,0,3,5,"A - HS or less","B - Middle"
"2961",845,3,0,4000,19.26,34.4,14.131,1,72.77,1,96,1.02,87.7,1,0,3,5,"A - HS or less","A - Low"
"3002",882,8,1,20000,33.78,49.9,29.373,0,66.03,1,97,4.16,4.62,0,1,3,1,"C - Graduate Schooling","A - Low"
"3003",882,5,1,48000,43.33,46.11,40.331,1,67.37,1,97,4.16,4.62,0,1,3,1,"B - College Experience","B - Middle"
"3004",882,3,0,25000,38.48,47.43,38.348,0,72.1,1,97,4.16,4.62,0,1,3,1,"A - HS or less","B - Middle"
"3005",882,9,0,27000,42.44,53.32,34.899,0,64.07,1,97,4.16,4.62,0,1,3,1,"C - Graduate Schooling","B - Middle"
"3006",882,6,0,60000,38.43,51.51,36.289,0,66.43,1,97,4.16,4.62,0,1,3,1,"B - College Experience","B - Middle"
"3007",882,8,0,41000,38.98,57.86,32.601,0,71.6,1,97,4.16,4.62,0,1,3,1,"C - Graduate Schooling","B - Middle"
"3008",882,5,1,23000,14.97,26.99,14.749,0,63.93,1,97,4.16,4.62,0,1,3,1,"B - College Experience","A - Low"
"3009",882,6,0,30000,30.37,67.6,27.554,0,64.67,1,97,4.16,4.62,0,1,3,1,"B - College Experience","B - Middle"
"3010",882,8,1,57000,26.31,35.36,29.888,1,65.5,1,97,4.16,4.62,0,1,3,1,"C - Graduate Schooling","B - Middle"
"3011",882,6,0,75000,38.42,69.45,28.706,0,66.27,1,97,4.16,4.62,0,1,3,1,"B - College Experience","C - High"
"3012",882,5,0,33000,36.56,43.21,36.846,0,64.4,1,97,4.16,4.62,0,1,3,1,"B - College Experience","B - Middle"
"3013",882,3,1,60000,57.6,43.56,42.606,0,73.03,1,97,4.16,4.62,0,1,3,1,"A - HS or less","B - Middle"
"3014",882,6,1,50000,36.89,65.14,36.611,0,75.43,1,97,4.16,4.62,0,1,3,1,"B - College Experience","B - Middle"
"3015",882,5,0,35000,36.71,79.63,33.262,0,71.27,1,97,4.16,4.62,0,1,3,1,"B - College Experience","B - Middle"
"3016",882,3,0,6000,24.32,26.55,15.298,0,67.57,1,97,4.16,4.62,0,1,3,1,"A - HS or less","A - Low"
"3017",882,6,0,32000,55.31,55.96,26.972,0,67.97,1,97,4.16,4.62,0,1,3,1,"B - College Experience","B - Middle"
"3018",882,6,0,75000,45.11,71.04,37.212,0,68,1,97,4.16,4.62,0,1,3,1,"B - College Experience","C - High"
"3019",882,6,0,46000,44.78,45.73,34.567,0,71,1,97,4.16,4.62,0,1,3,1,"B - College Experience","B - Middle"
"3020",882,5,0,23000,46.62,87.79,38.849,0,70.97,1,97,4.16,4.62,0,1,3,1,"B - College Experience","A - Low"
"3021",882,8,1,1e+05,59.22,65.46,39.443,0,68.57,1,97,4.16,4.62,0,1,3,1,"C - Graduate Schooling","C - High"
"3022",882,6,0,65000,54.87,101.18,36.916,0,73.73,1,97,4.16,4.62,0,1,3,1,"B - College Experience","B - Middle"
"3024",885,6,0,40000,31.58,44.3,16.18,1,64.43,1,96.5,0.92,76.92,0,1,3,4,"B - College Experience","B - Middle"
"3025",885,3,0,23000,45.01,52.08,24.804,1,73.13,1,96.5,0.92,76.92,0,1,3,4,"A - HS or less","A - Low"
"3026",885,5,0,21000,34.76,53.67,32.601,1,68.33,1,96.5,0.92,76.92,0,1,3,4,"B - College Experience","A - Low"
"3028",885,6,0,40000,46.5,59.15,22.895,0,63.23,1,96.5,0.92,76.92,0,1,3,4,"B - College Experience","B - Middle"
"3029",885,3,1,42500,37.71,45.65,17.718,1,74.9,1,96.5,0.92,76.92,0,1,3,4,"A - HS or less","B - Middle"
"3030",885,5,1,30000,46.79,51.87,31.036,1,64.37,1,96.5,0.92,76.92,0,1,3,4,"B - College Experience","B - Middle"
"3031",885,2,1,8000,32.67,42.78,24.126,1,67.87,1,96.5,0.92,76.92,0,1,3,4,"A - HS or less","A - Low"
"3032",885,3,0,18000,31.26,51.8,27.32,1,66.93,1,96.5,0.92,76.92,0,1,3,4,"A - HS or less","A - Low"
"3033",885,3,0,12000,21.12,39.4,21.202,1,75,1,96.5,0.92,76.92,0,1,3,4,"A - HS or less","A - Low"
"3034",885,4,1,17000,33.65,46.73,31.421,1,74.4,1,96.5,0.92,76.92,0,1,3,4,"B - College Experience","A - Low"
"3035",885,5,1,9000,40.63,38.21,21.609,0,66.03,1,96.5,0.92,76.92,0,1,3,4,"B - College Experience","A - Low"
"3036",885,4,0,65000,27.93,47.37,29.243,0,65.3,1,96.5,0.92,76.92,0,1,3,4,"B - College Experience","B - Middle"
"3037",885,5,0,2000,26.95,39.98,26.825,1,72,1,96.5,0.92,76.92,0,1,3,4,"B - College Experience","A - Low"
"3038",885,4,1,9000,23.52,33.98,16.752,1,72.9,1,96.5,0.92,76.92,0,1,3,4,"B - College Experience","A - Low"
"3039",885,3,1,14000,33.37,50.89,28.012,1,68.9,1,96.5,0.92,76.92,0,1,3,4,"A - HS or less","A - Low"
"3040",885,6,1,12000,20.71,36.29,17.486,1,73.83,1,96.5,0.92,76.92,0,1,3,4,"B - College Experience","A - Low"
"3041",886,5,0,47000,47.15,64.39,29.301,0,64.1,1,97,7.97,19.52,0,1,4,2,"B - College Experience","B - Middle"
"3042",886,6,0,36000,44.08,36.7,22.851,1,72.67,1,97,7.97,19.52,0,1,4,2,"B - College Experience","B - Middle"
"3043",886,5,1,16000,23.36,46.34,18.659,1,70.2,1,97,7.97,19.52,0,1,4,2,"B - College Experience","A - Low"
"3044",886,4,0,30000,40.66,38.49,25.674,0,70.93,1,97,7.97,19.52,0,1,4,2,"B - College Experience","B - Middle"
"3045",886,8,1,80000,57.53,48.48,34.716,0,65.9,1,97,7.97,19.52,0,1,4,2,"C - Graduate Schooling","C - High"
"3046",886,3,0,18000,27.47,43.83,16.977,0,67.33,1,97,7.97,19.52,0,1,4,2,"A - HS or less","A - Low"
"3047",886,3,0,40000,41.3,45.42,33.55,1,71.13,1,97,7.97,19.52,0,1,4,2,"A - HS or less","B - Middle"
"3048",886,6,1,50000,37.31,45.54,35.776,1,71.9,1,97,7.97,19.52,0,1,4,2,"B - College Experience","B - Middle"
"3049",886,6,1,52000,27.29,34.06,21.66,0,64.7,1,97,7.97,19.52,0,1,4,2,"B - College Experience","B - Middle"
"3050",886,5,0,9600,40.76,48.57,27.82,1,68.1,1,97,7.97,19.52,0,1,4,2,"B - College Experience","A - Low"
"3051",886,6,0,51000,28.06,42.35,31.303,1,68.87,1,97,7.97,19.52,0,1,4,2,"B - College Experience","B - Middle"
"3052",886,5,0,44000,26.6,34.46,25.304,0,64.97,1,97,7.97,19.52,0,1,4,2,"B - College Experience","B - Middle"
"3053",886,2,0,26000,28.8,39.42,21.174,1,66,1,97,7.97,19.52,0,1,4,2,"A - HS or less","B - Middle"
"3054",886,5,0,65000,27.73,44.79,32.449,1,64.3,1,97,7.97,19.52,0,1,4,2,"B - College Experience","B - Middle"
"3055",886,4,0,3000,42.99,51.19,33.754,0,72.47,1,97,7.97,19.52,0,1,4,2,"B - College Experience","A - Low"
"3056",886,8,0,66000,40.75,46.19,31.395,0,68.6,1,97,7.97,19.52,0,1,4,2,"C - Graduate Schooling","B - Middle"
"3057",886,6,1,50000,49.57,58.29,39.877,0,75.2,1,97,7.97,19.52,0,1,4,2,"B - College Experience","B - Middle"
"3058",886,3,0,45000,41.16,48.97,23.261,0,68.97,1,97,7.97,19.52,0,1,4,2,"A - HS or less","B - Middle"
"3078",936,6,1,75000,42.43,45.02,29.775,0,71.53,1,95.6,7.24,28.23,1,0,5,4,"B - College Experience","C - High"
"3081",936,5,0,20000,31.23,39.35,18.889,1,65.23,1,95.6,7.24,28.23,1,0,5,4,"B - College Experience","A - Low"
"3082",936,6,1,95000,46.75,64.13,19.008,1,63.57,1,95.6,7.24,28.23,1,0,5,4,"B - College Experience","C - High"
"3083",936,5,1,20000,35.78,47.32,29.073,1,63.13,1,95.6,7.24,28.23,1,0,5,4,"B - College Experience","A - Low"
"3085",936,6,1,72000,34.63,50.82,29.049,1,64.9,1,95.6,7.24,28.23,1,0,5,4,"B - College Experience","C - High"
"3086",936,3,1,75000,30.68,32.18,16.797,0,64.4,1,95.6,7.24,28.23,1,0,5,4,"A - HS or less","C - High"
"3088",936,6,1,85000,26.39,38.15,19.154,1,71.97,1,95.6,7.24,28.23,1,0,5,4,"B - College Experience","C - High"
"3089",936,3,1,35000,23.06,40.31,20.379,1,63.97,1,95.6,7.24,28.23,1,0,5,4,"A - HS or less","B - Middle"
"3092",936,6,0,50000,33.86,72.76,28.786,1,67.9,1,95.6,7.24,28.23,1,0,5,4,"B - College Experience","B - Middle"
"3095",936,3,1,20000,17.17,25.8,12.393,1,62.3,1,95.6,7.24,28.23,1,0,5,4,"A - HS or less","A - Low"
"3096",936,6,0,35000,49.21,77.36,31.53,1,72.47,1,95.6,7.24,28.23,1,0,5,4,"B - College Experience","B - Middle"
"3097",936,6,1,68000,22.8,40.39,24.587,1,68.93,1,95.6,7.24,28.23,1,0,5,4,"B - College Experience","B - Middle"
"3130",951,5,0,24000,25.07,27.67,29.219,0,67.63,1,96.2,9.05,71.88,0,1,4,5,"B - College Experience","A - Low"
"3131",951,3,0,29000,24.78,34.57,16.106,1,69.67,1,96.2,9.05,71.88,0,1,4,5,"A - HS or less","B - Middle"
"3132",951,5,1,45000,21.6,36.81,14.882,1,69.53,1,96.2,9.05,71.88,0,1,4,5,"B - College Experience","B - Middle"
"3133",951,3,0,20000,40.46,49.41,36.068,1,64.03,1,96.2,9.05,71.88,0,1,4,5,"A - HS or less","A - Low"
"3134",951,4,1,22000,31.34,45.78,24.978,1,66.57,1,96.2,9.05,71.88,0,1,4,5,"B - College Experience","A - Low"
"3135",951,3,0,5000,31.88,41.48,27.121,1,64.6,1,96.2,9.05,71.88,0,1,4,5,"A - HS or less","A - Low"
"3136",951,3,0,11000,24.81,36.62,13.99,1,67.2,1,96.2,9.05,71.88,0,1,4,5,"A - HS or less","A - Low"
"3137",951,6,1,10000,20.61,26.41,18.783,1,70.6,1,96.2,9.05,71.88,0,1,4,5,"B - College Experience","A - Low"
"3138",951,3,0,7500,23.51,34.31,28.775,1,65.77,1,96.2,9.05,71.88,0,1,4,5,"A - HS or less","A - Low"
"3140",951,4,1,30000,30.75,49.48,21.598,0,79,1,96.2,9.05,71.88,0,1,4,5,"B - College Experience","B - Middle"
"3144",951,5,1,32000,13.52,25.45,10.832,1,75.37,1,96.2,9.05,71.88,0,1,4,5,"B - College Experience","B - Middle"
"3146",951,5,1,0,35.74,43.66,32.889,0,69.53,1,96.2,9.05,71.88,0,1,4,5,"B - College Experience","A - Low"
"3147",952,4,0,32000,59.38,58.62,34.468,0,73.03,1,96.3,6.99,70.5,0,1,5,5,"B - College Experience","B - Middle"
"3148",952,3,1,5000,23.71,32.8,16.138,1,71.2,1,96.3,6.99,70.5,0,1,5,5,"A - HS or less","A - Low"
"3151",952,3,0,35000,31.68,55.99,28.679,0,66.07,1,96.3,6.99,70.5,0,1,5,5,"A - HS or less","B - Middle"
"3152",952,2,1,20000,31.32,44.91,27.427,0,68.2,1,96.3,6.99,70.5,0,1,5,5,"A - HS or less","A - Low"
"3153",952,4,1,26000,40.19,49.4,31.923,1,69.2,1,96.3,6.99,70.5,0,1,5,5,"B - College Experience","B - Middle"
"3154",952,5,0,21000,41.32,65.8,31.588,0,66.03,1,96.3,6.99,70.5,0,1,5,5,"B - College Experience","A - Low"
"3156",952,5,1,43000,19.22,27.64,14.337,1,73.57,1,96.3,6.99,70.5,0,1,5,5,"B - College Experience","B - Middle"
"3157",952,3,1,30000,56.75,59.95,31.289,1,73.1,1,96.3,6.99,70.5,0,1,5,5,"A - HS or less","B - Middle"
"3158",952,4,0,15000,30.58,43.69,24.9,1,66.53,1,96.3,6.99,70.5,0,1,5,5,"B - College Experience","A - Low"
"3159",952,3,1,20000,37.08,44.3,18.87,1,69.87,1,96.3,6.99,70.5,0,1,5,5,"A - HS or less","A - Low"
"3161",952,4,1,35000,39.97,32.85,31.378,1,66.47,1,96.3,6.99,70.5,0,1,5,5,"B - College Experience","B - Middle"
"3162",952,5,0,16000,17.64,26.98,13.365,0,67.37,1,96.3,6.99,70.5,0,1,5,5,"B - College Experience","A - Low"
"3163",952,4,1,20000,27.18,33.14,18.223,1,69.3,1,96.3,6.99,70.5,0,1,5,5,"B - College Experience","A - Low"
"3164",952,3,0,40000,41.85,53.26,21.524,0,73.53,1,96.3,6.99,70.5,0,1,5,5,"A - HS or less","B - Middle"
"3165",952,1,0,14000,24.3,38.41,12.73,1,64.5,1,96.3,6.99,70.5,0,1,5,5,"A - HS or less","A - Low"
"3166",952,3,1,18000,47.1,57.8,33.791,1,74.3,1,96.3,6.99,70.5,0,1,5,5,"A - HS or less","A - Low"
"3183",1003,6,1,65000,45.94,50.8,36.372,0,69.13,1,96,15.57,14.37,0,1,4,1,"B - College Experience","B - Middle"
"3184",1003,6,0,70000,38.73,42.17,29.631,0,68.23,1,96,15.57,14.37,0,1,4,1,"B - College Experience","B - Middle"
"3185",1003,8,1,70000,44.32,56.95,37.376,0,67.5,1,96,15.57,14.37,0,1,4,1,"C - Graduate Schooling","B - Middle"
"3186",1003,6,1,55000,45.3,55.03,30.937,0,68.5,1,96,15.57,14.37,0,1,4,1,"B - College Experience","B - Middle"
"3187",1003,5,0,36000,62.26,52.49,41.301,0,68.67,1,96,15.57,14.37,0,1,4,1,"B - College Experience","B - Middle"
"3188",1003,8,1,75000,33.65,43.33,24.784,0,64.43,1,96,15.57,14.37,0,1,4,1,"C - Graduate Schooling","C - High"
"3189",1003,5,0,45000,27.3,43.73,23.319,0,68.23,1,96,15.57,14.37,0,1,4,1,"B - College Experience","B - Middle"
"3190",1003,8,0,35000,56.49,50.58,40.147,0,61.7,1,96,15.57,14.37,0,1,4,1,"C - Graduate Schooling","B - Middle"
"3191",1003,5,1,25000,25.66,46.42,34.819,0,67.9,1,96,15.57,14.37,0,1,4,1,"B - College Experience","B - Middle"
"3192",1003,5,0,31000,34.88,40.35,37.065,0,68.77,1,96,15.57,14.37,0,1,4,1,"B - College Experience","B - Middle"
"3193",1003,3,0,35000,30.85,45.28,30.1,1,72.33,1,96,15.57,14.37,0,1,4,1,"A - HS or less","B - Middle"
"3194",1003,5,1,58000,40.16,38.55,33.723,0,67.7,1,96,15.57,14.37,0,1,4,1,"B - College Experience","B - Middle"
"3195",1003,2,1,27000,27.93,37.82,19.447,0,71.93,1,96,15.57,14.37,0,1,4,1,"A - HS or less","B - Middle"
"3196",1003,9,1,130000,48.98,41.8,26.104,1,64.07,1,96,15.57,14.37,0,1,4,1,"C - Graduate Schooling","C - High"
"3197",1003,3,0,36000,37.05,46.12,30.047,1,62.6,1,96,15.57,14.37,0,1,4,1,"A - HS or less","B - Middle"
"3198",1003,5,1,46000,42.85,52.8,29.303,1,67.13,1,96,15.57,14.37,0,1,4,1,"B - College Experience","B - Middle"
"3199",1003,6,1,45000,32.41,43.8,33.782,0,61.77,1,96,15.57,14.37,0,1,4,1,"B - College Experience","B - Middle"
"3200",1003,4,0,18000,51.6,55.9,40.061,0,71.73,1,96,15.57,14.37,0,1,4,1,"B - College Experience","A - Low"
"3201",1003,5,0,70000,50.32,47.78,38.147,1,71.77,1,96,15.57,14.37,0,1,4,1,"B - College Experience","B - Middle"
"3202",1008,3,0,40000,38.58,45.7,32.86,1,66.57,1,96,0,21.19,1,0,4,1,"A - HS or less","B - Middle"
"3203",1008,3,0,45000,38.61,47.89,23.761,0,67.7,1,96,0,21.19,1,0,4,1,"A - HS or less","B - Middle"
"3204",1008,4,0,40000,68.71,98.66,31.866,0,69.93,1,96,0,21.19,1,0,4,1,"B - College Experience","B - Middle"
"3205",1008,6,1,53000,31.39,43.55,23.807,0,63,1,96,0,21.19,1,0,4,1,"B - College Experience","B - Middle"
"3206",1008,6,1,65000,57.91,56.85,34.934,0,63.17,1,96,0,21.19,1,0,4,1,"B - College Experience","B - Middle"
"3207",1008,3,1,70000,32.48,40.61,25.832,0,65.5,1,96,0,21.19,1,0,4,1,"A - HS or less","B - Middle"
"3208",1008,6,1,40000,40.24,48.91,26.639,0,69.4,1,96,0,21.19,1,0,4,1,"B - College Experience","B - Middle"
"3209",1008,5,0,28000,49.59,48.02,28.538,1,73.37,1,96,0,21.19,1,0,4,1,"B - College Experience","B - Middle"
"3210",1008,3,0,10000,19.09,34.82,23.077,0,73.63,1,96,0,21.19,1,0,4,1,"A - HS or less","A - Low"
"3211",1008,5,0,50000,33.4,44.98,32.859,0,64.97,1,96,0,21.19,1,0,4,1,"B - College Experience","B - Middle"
"3212",1008,6,1,53000,32.53,44.75,33.639,0,61.83,1,96,0,21.19,1,0,4,1,"B - College Experience","B - Middle"
"3213",1008,3,1,76000,49.02,44.1,23.26,0,65.4,1,96,0,21.19,1,0,4,1,"A - HS or less","C - High"
"3214",1008,4,1,45000,50.19,43.53,34.695,0,70.87,1,96,0,21.19,1,0,4,1,"B - College Experience","B - Middle"
"3215",1008,7,1,45000,42.94,46.9,30.936,0,69.77,1,96,0,21.19,1,0,4,1,"C - Graduate Schooling","B - Middle"
"3216",1008,5,1,30000,33.2,38.52,30.253,0,66.97,1,96,0,21.19,1,0,4,1,"B - College Experience","B - Middle"
"3217",1008,6,0,45000,69.17,57.43,35.904,0,71,1,96,0,21.19,1,0,4,1,"B - College Experience","B - Middle"
"3218",1008,5,0,45000,53.79,74.36,32.999,0,61.57,1,96,0,21.19,1,0,4,1,"B - College Experience","B - Middle"
"3219",1008,3,0,10000,30.4,35.06,27.152,0,73.6,1,96,0,21.19,1,0,4,1,"A - HS or less","A - Low"
"3220",1008,6,1,30000,53.64,45.11,36.086,0,75.03,1,96,0,21.19,1,0,4,1,"B - College Experience","B - Middle"
"3221",1008,3,0,21000,39.19,42.29,24.644,0,62.8,1,96,0,21.19,1,0,4,1,"A - HS or less","A - Low"
"3222",1008,3,1,33000,53.72,46.66,21.243,0,69.8,1,96,0,21.19,1,0,4,1,"A - HS or less","B - Middle"
"3223",1009,5,1,35000,28.3,34.29,22.811,1,62.53,1,93,2.42,12.11,0,1,2,1,"B - College Experience","B - Middle"
"3224",1009,5,0,80000,38.22,43.8,24.246,0,63.2,1,93,2.42,12.11,0,1,2,1,"B - College Experience","C - High"
"3225",1009,5,1,45000,43.6,54.08,29.651,0,63.2,1,93,2.42,12.11,0,1,2,1,"B - College Experience","B - Middle"
